TIME,COUNTS
1781379998.0,6.0
1781379999.0,0.0
1781380000.0,5.0
1781380001.0,3.0
1781380002.0,2.0
1781380003.0,4.0
1781380004.0,1.0
1781380005.0,6.0
1781380006.0,3.0
1781380007.0,3.0
1781380008.0,5.0
1781380009.0,6.0
1781380010.0,2.0
1781380011.0,0.0
1781380012.0,1.0
1781380013.0,7.0
1781380014.0,7.0
1781380015.0,4.0
1781380016.0,4.0
1781380017.0,6.0
1781380018.0,1.0
1781380019.0,1.0
1781380020.0,3.0
1781380021.0,3.0
1781380022.0,3.0
1781380023.0,4.0
1781380024.0,3.0
1781380025.0,5.0
1781380026.0,1.0
1781380027.0,6.0
1781380028.0,3.0
1781380029.0,1.0
1781380030.0,3.0
1781380031.0,3.0
1781380032.0,2.0
1781380033.0,4.0
1781380034.0,4.0
1781380035.0,3.0
1781380036.0,2.0
1781380037.0,1.0
1781380038.0,7.0
1781380039.0,1.0
1781380040.0,7.0
1781380041.0,7.0
1781380042.0,2.0
1781380043.0,2.0
1781380044.0,3.0
1781380045.0,5.0
1781380046.0,1.0
1781380047.0,1.0
1781380048.0,5.0
1781380049.0,7.0
1781380050.0,5.0
1781380051.0,2.0
1781380052.0,0.0
1781380053.0,3.0
1781380054.0,4.0
1781380055.0,2.0
1781380056.0,3.0
1781380057.0,6.0
1781380058.0,2.0
1781380059.0,3.0
1781380060.0,4.0
1781380061.0,2.0
1781380062.0,1.0
1781380063.0,5.0
1781380064.0,4.0
1781380065.0,4.0
1781380066.0,4.0
1781380067.0,2.0
1781380068.0,8.0
1781380069.0,1.0
1781380070.0,5.0
1781380071.0,4.0
1781380072.0,3.0
1781380073.0,3.0
1781380074.0,9.0
1781380075.0,3.0
1781380076.0,3.0
1781380077.0,3.0
1781380078.0,4.0
1781380079.0,1.0
1781380080.0,2.0
1781380081.0,6.0
1781380082.0,2.0
1781380083.0,3.0
1781380084.0,5.0
1781380085.0,5.0
1781380086.0,1.0
1781380087.0,1.0
1781380088.0,6.0
1781380089.0,6.0
1781380090.0,1.0
1781380091.0,6.0
1781380092.0,4.0
1781380093.0,2.0
1781380094.0,5.0
1781380095.0,7.0
1781380096.0,5.0
1781380097.0,4.0
1781380098.0,3.0
1781380099.0,1.0
1781380100.0,3.0
1781380101.0,3.0
1781380102.0,3.0
1781380103.0,5.0
1781380104.0,2.0
1781380105.0,7.0
1781380106.0,3.0
1781380107.0,3.0
1781380108.0,6.0
1781380109.0,5.0
1781380110.0,1.0
1781380111.0,2.0
1781380112.0,1.0
1781380113.0,1.0
1781380114.0,1.0
1781380115.0,2.0
1781380116.0,5.0
1781380117.0,4.0
1781380118.0,3.0
1781380119.0,5.0
1781380120.0,5.0
1781380121.0,5.0
1781380122.0,2.0
1781380123.0,5.0
1781380124.0,1.0
1781380125.0,0.0
1781380126.0,7.0
1781380127.0,2.0
1781380128.0,3.0
1781380129.0,1.0
1781380130.0,5.0
1781380131.0,3.0
1781380132.0,3.0
1781380133.0,5.0
1781380134.0,2.0
1781380135.0,3.0
1781380136.0,6.0
1781380137.0,2.0
1781380138.0,1.0
1781380139.0,1.0
1781380140.0,4.0
1781380141.0,5.0
1781380142.0,1.0
1781380143.0,3.0
1781380144.0,3.0
1781380145.0,3.0
1781380146.0,1.0
1781380147.0,5.0
1781380148.0,4.0
1781380149.0,2.0
1781380150.0,1.0
1781380151.0,5.0
1781380152.0,3.0
1781380153.0,5.0
1781380154.0,1.0
1781380155.0,2.0
1781380156.0,3.0
1781380157.0,1.0
1781380158.0,5.0
1781380159.0,5.0
1781380160.0,7.0
1781380161.0,2.0
1781380162.0,4.0
1781380163.0,5.0
1781380164.0,7.0
1781380165.0,7.0
1781380166.0,0.0
1781380167.0,3.0
1781380168.0,6.0
1781380169.0,3.0
1781380170.0,7.0
1781380171.0,1.0
1781380172.0,6.0
1781380173.0,1.0
1781380174.0,4.0
1781380175.0,2.0
1781380176.0,4.0
1781380177.0,0.0
1781380178.0,4.0
1781380179.0,5.0
1781380180.0,5.0
1781380181.0,2.0
1781380182.0,6.0
1781380183.0,1.0
1781380184.0,1.0
1781380185.0,5.0
1781380186.0,0.0
1781380187.0,4.0
1781380188.0,2.0
1781380189.0,2.0
1781380190.0,4.0
1781380191.0,5.0
1781380192.0,1.0
1781380193.0,5.0
1781380194.0,4.0
1781380195.0,3.0
1781380196.0,2.0
1781380197.0,2.0
1781380198.0,2.0
1781380199.0,3.0
1781380200.0,1.0
1781380201.0,4.0
1781380202.0,2.0
1781380203.0,1.0
1781380204.0,4.0
1781380205.0,0.0
1781380206.0,7.0
1781380207.0,3.0
1781380208.0,7.0
1781380209.0,2.0
1781380210.0,4.0
1781380211.0,1.0
1781380212.0,6.0
1781380213.0,4.0
1781380214.0,6.0
1781380215.0,6.0
1781380216.0,7.0
1781380217.0,6.0
1781380218.0,0.0
1781380219.0,3.0
1781380220.0,1.0
1781380221.0,7.0
1781380222.0,1.0
1781380223.0,5.0
1781380224.0,2.0
1781380225.0,2.0
1781380226.0,7.0
1781380227.0,3.0
1781380228.0,0.0
1781380229.0,0.0
1781380230.0,3.0
1781380231.0,3.0
1781380232.0,6.0
1781380233.0,4.0
1781380234.0,1.0
1781380235.0,2.0
1781380236.0,2.0
1781380237.0,5.0
1781380238.0,3.0
1781380239.0,7.0
1781380240.0,6.0
1781380241.0,4.0
1781380242.0,4.0
1781380243.0,6.0
1781380244.0,4.0
1781380245.0,1.0
1781380246.0,2.0
1781380247.0,3.0
1781380248.0,3.0
1781380249.0,3.0
1781380250.0,5.0
1781380251.0,4.0
1781380252.0,7.0
1781380253.0,4.0
1781380254.0,3.0
1781380255.0,6.0
1781380256.0,2.0
1781380257.0,1.0
1781380258.0,2.0
1781380259.0,4.0
1781380260.0,5.0
1781380261.0,4.0
1781380262.0,0.0
1781380263.0,2.0
1781380264.0,4.0
1781380265.0,1.0
1781380266.0,2.0
1781380267.0,4.0
1781380268.0,1.0
1781380269.0,0.0
1781380270.0,6.0
1781380271.0,2.0
1781380272.0,6.0
1781380273.0,4.0
1781380274.0,3.0
1781380275.0,4.0
1781380276.0,3.0
1781380277.0,5.0
1781380278.0,2.0
1781380279.0,5.0
1781380280.0,3.0
1781380281.0,3.0
1781380282.0,4.0
1781380283.0,6.0
1781380284.0,4.0
1781380285.0,9.0
1781380286.0,3.0
1781380287.0,5.0
1781380288.0,4.0
1781380289.0,6.0
1781380290.0,3.0
1781380291.0,4.0
1781380292.0,6.0
1781380293.0,6.0
1781380294.0,4.0
1781380295.0,2.0
1781380296.0,2.0
1781380297.0,5.0
1781380298.0,6.0
1781380299.0,2.0
1781380300.0,7.0
1781380301.0,4.0
1781380302.0,4.0
1781380303.0,6.0
1781380304.0,4.0
1781380305.0,6.0
1781380306.0,5.0
1781380307.0,5.0
1781380308.0,5.0
1781380309.0,3.0
1781380310.0,3.0
1781380311.0,9.0
1781380312.0,5.0
1781380313.0,4.0
1781380314.0,8.0
1781380315.0,8.0
1781380316.0,2.0
1781380317.0,9.0
1781380318.0,7.0
1781380319.0,4.0
1781380320.0,4.0
1781380321.0,4.0
1781380322.0,2.0
1781380323.0,4.0
1781380324.0,8.0
1781380325.0,4.0
1781380326.0,2.0
1781380327.0,1.0
1781380328.0,5.0
1781380329.0,2.0
1781380330.0,7.0
1781380331.0,2.0
1781380332.0,5.0
1781380333.0,2.0
1781380334.0,3.0
1781380335.0,3.0
1781380336.0,2.0
1781380337.0,2.0
1781380338.0,4.0
1781380339.0,0.0
1781380340.0,4.0
1781380341.0,4.0
1781380342.0,3.0
1781380343.0,4.0
1781380344.0,6.0
1781380345.0,5.0
1781380346.0,4.0
1781380347.0,3.0
1781380348.0,7.0
1781380349.0,6.0
1781380350.0,2.0
1781380351.0,3.0
1781380352.0,1.0
1781380353.0,9.0
1781380354.0,6.0
1781380355.0,5.0
1781380356.0,4.0
1781380357.0,1.0
1781380358.0,2.0
1781380359.0,7.0
1781380360.0,1.0
1781380361.0,4.0
1781380362.0,4.0
1781380363.0,3.0
1781380364.0,1.0
1781380365.0,5.0
1781380366.0,5.0
1781380367.0,1.0
1781380368.0,7.0
1781380369.0,3.0
1781380370.0,3.0
1781380371.0,9.0
1781380372.0,3.0
1781380373.0,5.0
1781380374.0,4.0
1781380375.0,5.0
1781380376.0,5.0
1781380377.0,3.0
1781380378.0,4.0
1781380379.0,2.0
1781380380.0,6.0
1781380381.0,3.0
1781380382.0,4.0
1781380383.0,4.0
1781380384.0,7.0
1781380385.0,1.0
1781380386.0,5.0
1781380387.0,4.0
1781380388.0,1.0
1781380389.0,4.0
1781380390.0,5.0
1781380391.0,3.0
1781380392.0,2.0
1781380393.0,3.0
1781380394.0,5.0
1781380395.0,2.0
1781380396.0,4.0
1781380397.0,2.0
1781380398.0,3.0
1781380399.0,3.0
1781380400.0,4.0
1781380401.0,5.0
1781380402.0,5.0
1781380403.0,7.0
1781380404.0,2.0
1781380405.0,4.0
1781380406.0,4.0
1781380407.0,3.0
1781380408.0,4.0
1781380409.0,2.0
1781380410.0,4.0
1781380411.0,4.0
1781380412.0,4.0
1781380413.0,5.0
1781380414.0,2.0
1781380415.0,2.0
1781380416.0,2.0
1781380417.0,6.0
1781380418.0,5.0
1781380419.0,3.0
1781380420.0,4.0
1781380421.0,4.0
1781380422.0,5.0
1781380423.0,9.0
1781380424.0,2.0
1781380425.0,5.0
1781380426.0,3.0
1781380427.0,3.0
1781380428.0,2.0
1781380429.0,5.0
1781380430.0,5.0
1781380431.0,2.0
1781380432.0,3.0
1781380433.0,2.0
1781380434.0,3.0
1781380435.0,3.0
1781380436.0,4.0
1781380437.0,6.0
1781380438.0,6.0
1781380439.0,2.0
1781380440.0,7.0
1781380441.0,6.0
1781380442.0,1.0
1781380443.0,2.0
1781380444.0,5.0
1781380445.0,1.0
1781380446.0,3.0
1781380447.0,7.0
1781380448.0,6.0
1781380449.0,5.0
1781380450.0,2.0
1781380451.0,8.0
1781380452.0,0.0
1781380453.0,2.0
1781380454.0,2.0
1781380455.0,2.0
1781380456.0,2.0
1781380457.0,3.0
1781380458.0,2.0
1781380459.0,6.0
